work_year,job_title,experience_level,employment_type,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,source,employer
2025-05-14T09:59:27+0300,Full-Stack QA/Тестировщик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Федеральное автономное учреждение «Национальный институт аккредитации» (ФАУ НИА)
2025-05-14T11:15:07+0300,Системный аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Bell Integrator
2025-05-21T12:29:25+0300,Финансовый директор (CFO),Unknown,Unknown,180000 - None RUR,RUR,180000,Москва,,RU,Unknown,hh_api,ИИ Технологии
2025-05-22T10:16:17+0300,Директор по продажам,Unknown,Unknown,300000 - None RUR,RUR,300000,Москва,,RU,Unknown,hh_api,ОИПП
2025-05-21T15:52:13+0300,Младший аналитик,Unknown,Unknown,50000 - None RUR,RUR,50000,Москва,,RU,Unknown,hh_api,Finchase (ООО СПБ)
2025-05-20T10:47:32+0300,Младший менеджер по работе с маркетплейсами (OZON),Unknown,Unknown,40000 - 60000 RUR,RUR,40000,Москва,,RU,Unknown,hh_api,online-komanda (ИП Спиридонова Марина Александровна)
2025-05-22T11:01:41+0300,Менеджер проектов автоматизации в маркетинге,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,RUTUBE
2025-04-24T18:12:33+0300,Junior Системный аналитик,Unknown,Unknown,70000 - None RUR,RUR,70000,Москва,,RU,Unknown,hh_api,Штумпф
2025-05-21T08:52:10+0300,Директор по персоналу металлургической компании,Unknown,Unknown,600000 - 850000 RUR,RUR,600000,Москва,,RU,Unknown,hh_api,Valinurov Exeсutive
2025-05-14T14:06:17+0300,Руководитель IT проекта,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,РТК – Цифровой документооборот
2025-05-05T08:24:34+0300,System analyst,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,РСХБ-Интех
2025-05-07T18:05:31+0300,Менеджер маркетплейсов,Unknown,Unknown,65000 - 140000 RUR,RUR,65000,Москва,,RU,Unknown,hh_api,Nadi Bordo
2025-04-21T18:10:56+0300,Python-разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,JAMI LUP
2025-05-20T22:08:09+0300,Бухгалтер,Unknown,Unknown,50000 - 65000 RUR,RUR,50000,Новосибирск,,RU,Unknown,hh_api,M`Studio
2025-05-21T21:04:30+0300,Заместитель руководителя аналитического отдела,Unknown,Unknown,200000 - None RUR,RUR,200000,Москва,,RU,Unknown,hh_api,Favourite Partners
2025-05-22T10:59:41+0300,Бизнес-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ТЕХНОЛОГИИ ОТРАСЛЕВОЙ ТРАНСФОРМАЦИИ
2025-05-21T13:22:01+0300,Ассистент/менеджер по маркетплейсам,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,А-VELD
2025-05-16T14:28:59+0300,Middle+/Senior Python developer,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ДиБиЭс Технологии
2025-05-21T14:27:34+0300,Системный аналитик (Middle)+,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,«Баланс-Платформа»
2025-04-29T17:07:36+0300,Системный/бизнес аналитик процессов по направлению финансовых рынков,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,R-Style Softlab (Эр-Стайл Софтлаб)
2025-05-06T16:52:12+0300,Аналитик BPM,Unknown,Unknown,100000 - 180000 RUR,RUR,100000,Москва,,RU,Unknown,hh_api,АйПи Консалтинг
2025-05-20T17:06:27+0300,Ассистент-аналитик,Unknown,Unknown,110000 - None RUR,RUR,110000,Москва,,RU,Unknown,hh_api,Иннотек Интернасиональ
2025-05-15T11:14:10+0300,HR Operations Analyst / Специалист операционного центра HR,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Марс
2025-05-22T14:55:22+0300,Директор по электронной коммерции / Head of e-commerce,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,LAVARICE
2025-05-21T12:38:26+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Банк ПСБ
2025-05-22T16:23:07+0300,Аналитик продаж (метро Молодежная),Unknown,Unknown,150000 - 180000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,7ЦВЕТОВ
2025-04-24T10:36:33+0300,Backend-разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Форк ИТ
2025-04-28T11:33:51+0300,Junior account manager / project manager (digital),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Realweb
2025-05-13T17:08:10+0300,Аналитик данных,Unknown,Unknown,140000 - None RUR,RUR,140000,Москва,,RU,Unknown,hh_api,ГБУ Информационно-Консультационный Центр Департамента Культуры Города Москвы
2025-05-20T23:04:22+0300,Бизнес аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,TQB Russia
2025-05-12T17:49:47+0300,Заместитель начальника отдела,Unknown,Unknown,198000 - 198000 RUR,RUR,198000,Москва,,RU,Unknown,hh_api,АНО Университет Национальной Технологической Инициативы 2035
2025-05-21T09:00:15+0300,Бизнес-ассистент предпринимателя,Unknown,Unknown,60000 - 140000 RUR,RUR,60000,Москва,,RU,Unknown,hh_api,Надежда
2025-05-21T15:52:26+0300,Аналитик по планированию и закупкам,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ЮНИРЕСТ
2025-05-14T16:22:18+0300,Бизнес-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Nestle
2025-05-15T18:12:33+0300,Руководитель строительства,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Мангазея
2025-05-22T11:14:38+0300,Менеджер по развитию IT продукта,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СОГАЗ
2025-04-29T10:11:47+0300,GO разработчик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ISS
2025-05-13T09:39:05+0300,BI-аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Weconnect
2025-05-20T13:53:41+0300,Менеджер по работе с маркетплейсами,Unknown,Unknown,150000 - None RUR,RUR,150000,Москва,,RU,Unknown,hh_api,"Hi, Rockits!"
2025-05-19T17:11:56+0300,Junior System Analyst,Unknown,Unknown,100000 RUR,RUR,100000,Москва,,RU,Unknown,hh_api,Киберия
2025-05-19T19:08:59+0300,Менеджер по закупкам и ценообразованию,Unknown,Unknown,100000 - 200000 RUR,RUR,100000,Москва,,RU,Unknown,hh_api,Partsflow
2025-04-28T12:21:06+0300,Менеджер по поддержке продаж,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,СберМобайл
2025-05-16T18:09:56+0300,Таргетолог,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Вайтэл
2025-05-20T13:10:05+0300,Junior Financial Manager,Unknown,Unknown,120000 - None RUR,RUR,120000,Москва,,RU,Unknown,hh_api,Концепта
2025-04-29T13:38:47+0300,Аналитик проекта,Unknown,Unknown,150000 - None RUR,RUR,150000,Москва,,RU,Unknown,hh_api,ФГБУ ВНИИ труда Минтруда России
2025-05-20T13:12:12+0300,Младший бренд-менеджер,Unknown,Unknown,120000 - None RUR,RUR,120000,Москва,,RU,Unknown,hh_api,Бетховен сеть зоомагазинов
2025-05-20T14:40:55+0300,Менеджер по маркетингу,Unknown,Unknown,140000 - 150000 RUR,RUR,140000,Москва,,RU,Unknown,hh_api,Гельтек-Медика
2025-04-22T23:20:15+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Национальная тендерная компания
2025-05-22T17:44:45+0300,Руководитель департамента аренды,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Crocus Group
2025-04-29T21:38:46+0300,"Аналитик-исследователь (экономика, климат)",Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Центр Налоговой Политики
2025-05-15T11:13:19+0300,Помощник менеджера по работе с маркетплейсами,Unknown,Unknown,90000 - 90000 RUR,RUR,90000,Москва,,RU,Unknown,hh_api,Plush Story
2025-05-22T11:03:45+0300,Главный бухгалтер международной компании,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Инженерные системы
2025-04-29T15:59:57+0300,Финансовый менеджер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,LOOMKNITS
2025-05-05T22:40:40+0300,Head of Analytics / Руководитель отдела аналитики,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,нетмонет
2025-05-20T16:25:23+0300,Senior Frontend разработчик/Team lead,Unknown,Unknown,350000 RUR,RUR,350000,Москва,,RU,Unknown,hh_api,IMOT.IO
2025-05-21T15:20:27+0300,Бизнес-ассистент / помощник руководителя,Unknown,Unknown,60000 - None RUR,RUR,60000,Москва,,RU,Unknown,hh_api,Ткачук Василий Сергеевич
2025-05-14T15:37:39+0300,Аналитик-обозреватель,Unknown,Unknown,150000 - 250000 RUR,RUR,150000,Москва,,RU,Unknown,hh_api,Мегаполис-Стиль
2025-05-15T12:54:37+0300,Аналитик FMCG,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Нильсен
2025-05-22T17:12:00+0300,Директор по сервису,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Зигмунд Онлайн
2025-05-20T08:45:25+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,ANCOR
2025-05-21T17:09:00+0300,Senior Data Engineer / DWH Architect,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Хантфлоу
2025-05-22T13:43:36+0300,Аналитик,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,"Эксмо, издательство"
2025-05-15T10:51:51+0300,Директор департамента маркетинга,Unknown,Unknown,350000 - None RUR,RUR,350000,Москва,,RU,Unknown,hh_api,ESTIMA
2025-05-20T17:28:54+0300,Аналитик (Бизнес-Системный),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Финансовые Платформы
2025-05-16T14:10:57+0300,Финансовый аналитик / экономист,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Даичи
2025-05-12T15:13:59+0300,Технический директор (CTO),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Аликсон
2025-05-21T17:34:34+0300,Аналитик E-com \ E-commerce analyst,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Марс
2025-05-22T17:58:04+0300,Менеджер проектов (коммерческое направление),Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Ozon
2025-04-30T13:08:05+0300,Партнер по талантам \ Talent partner,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Т-Банк
2025-04-28T10:51:41+0300,Куратор,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Бейонд Тэйлор
2025-05-14T18:33:50+0300,UX/UI-дизайнер,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Polonium Arts
2025-05-15T09:20:00+0300,Аналитик данных,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,"МАГНИТ, Розничная сеть"
2025-05-22T17:50:21+0300,Директор по развитию/ Head of Growth,Unknown,Unknown,Не указано,указано,0,Москва,,RU,Unknown,hh_api,Бизнес Успех
2025-05-22T06:52:16+0300,Менеджер по маркетплейсам (Wildberries / OZON),Unknown,Unknown,60000 - 170000 RUR,RUR,60000,Москва,,RU,Unknown,hh_api,Бренд женской одежды LULA LULA
